Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,"	MapTask8To",MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6,Origin
0.004506416,0.041147355,6,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""","""Node3""","""Node3""","(3, 3, 0)",0.666666667,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005631039,0.041932106,6,"(1, 1)","""Node4""","""Node6""","""Node2""","""Node4""","""Node5""","""Node6""","""Node1""","""Node2""","""Node5""","""Node1""","""Node3""","(3, 3, 0)",0.666666667,1,0.25,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003700456,0.042302235,6,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node1""","""Node4""","""Node2""","""Node6""","""Node2""","""Node6""","""Node6""","(3, 3, 0)",1,1,0.666666667,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.006102504,0.04209111,6,"(1, 1)","""Node3""","""Node2""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node4""","""Node5""","""Node2""","""Node5""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005031084,0.042697806,6,"(1, 1)","""Node4""","""Node2""","""Node6""","""Node4""","""Node5""","""Node3""","""Node2""","""Node6""","""Node5""","""Node1""","""Node5""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004446732,0.04257,6,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node6""","""Node2""","""Node5""","""Node3""","""Node6""","""Node2""","""Node4""","""Node4""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.00397878,0.04219517,6,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node1""","""Node6""","(3, 3, 0)",1,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004501288,0.041974864,6,"(1, 1)","""Node4""","""Node4""","""Node2""","""Node2""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node6""","""Node6""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004779898,0.042004586,6,"(1, 1)","""Node2""","""Node2""","""Node1""","""Node2""","""Node6""","""Node5""","""Node3""","""Node1""","""Node6""","""Node3""","""Node4""","(3, 3, 0)",1,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005755,0.041293003,6,"(1, 1)","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node2""","""Node4""","""Node5""","""Node3""","""Node4""","""Node4""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003571045,0.053245716,5,"(1, 1)","""Node3""","""Node1""","""Node5""","""Node3""","""Node4""","""Node2""","""Node1""","""Node5""","""Node2""","""Node5""","""Node2""","(2, 2, 1)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004286325,0.051669145,6,"(1, 1)","""Node5""","""Node3""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","(0, 3, 3)",0.666666667,1,0.666666667,1,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00352322,0.041195543,6,"(1, 1)","""Node6""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node4""","""Node1""","""Node4""","""Node4""","""Node4""","(3, 3, 0)",0.666666667,1,0.666666667,1,1,1,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.005511212,0.042935677,6,"(1, 1)","""Node4""","""Node3""","""Node6""","""Node4""","""Node2""","""Node5""","""Node1""","""Node6""","""Node5""","""Node2""","""Node1""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.006277023,0.042875105,6,"(1, 1)","""Node1""","""Node3""","""Node6""","""Node1""","""Node2""","""Node5""","""Node4""","""Node6""","""Node5""","""Node4""","""Node2""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.00423248,0.043596518,5,"(1, 1)","""Node5""","""Node1""","""Node5""","""Node5""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node2""","(3, 3, 0)",0.666666667,1,0.5,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004843378,0.044189159,6,"(1, 1)","""Node1""","""Node4""","""Node5""","""Node5""","""Node6""","""Node2""","""Node3""","""Node4""","""Node2""","""Node6""","""Node2""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.006935573,0.044412081,6,"(1, 1)","""Node3""","""Node5""","""Node2""","""Node3""","""Node6""","""Node5""","""Node1""","""Node4""","""Node6""","""Node5""","""Node6""","(3, 3, 0)",0.666666667,1,0.666666667,0.5,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005016214,0.042335081,6,"(1, 1)","""Node1""","""Node3""","""Node1""","""Node6""","""Node2""","""Node4""","""Node3""","""Node5""","""Node6""","""Node5""","""Node5""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004753178,0.042056503,6,"(1, 1)","""Node6""","""Node2""","""Node6""","""Node6""","""Node5""","""Node1""","""Node2""","""Node3""","""Node5""","""Node4""","""Node4""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004496732,0.041679314,5,"(1, 1)","""Node5""","""Node4""","""Node5""","""Node5""","""Node6""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005264519,0.044203552,6,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node3""","""Node1""","""Node2""","""Node6""","""Node3""","""Node4""","""Node2""","(3, 3, 0)",0.666666667,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005201144,0.043369709,6,"(1, 1)","""Node4""","""Node1""","""Node5""","""Node4""","""Node2""","""Node6""","""Node3""","""Node5""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005151683,0.039631213,5,"(1, 1)","""Node3""","""Node1""","""Node4""","""Node3""","""Node6""","""Node2""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004646714,0.042604749,6,"(1, 1)","""Node6""","""Node6""","""Node3""","""Node6""","""Node5""","""Node4""","""Node2""","""Node1""","""Node4""","""Node2""","""Node2""","(3, 3, 0)",0.666666667,1,0.666666667,1,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004807335,0.040886012,6,"(1, 1)","""Node3""","""Node2""","""Node3""","""Node5""","""Node4""","""Node2""","""Node6""","""Node5""","""Node1""","""Node5""","""Node1""","(3, 3, 0)",0.666666667,1,0.666666667,0.666666667,1,0.666666667,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB""",Evolution
0.004191587,0.042994866,5,"(1, 1)","""Node3""","""Node5""","""Node3""","""Node5""","""Node4""","""Node2""","""Node1""","""Node5""","""Node2""","""Node1""","""Node2""","(2, 2, 1)",0.666666667,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004704509,0.04935297,4,"(1, 1)","""Node3""","""Node1""","""Node2""","""Node4""","""Node4""","""Node1""","""Node1""","""Node2""","""Node2""","""Node2""","""Node2""","(1, 1, 2)",1,1,0.25,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005169793,0.03938981,6,"(3, 4)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node5""","""Node2""","""Node2""","(3, 3, 0)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003921211,0.044849493,5,"(1, 1)","""Node4""","""Node1""","""Node2""","""Node4""","""Node5""","""Node3""","""Node1""","""Node2""","""Node3""","""Node1""","""Node5""","(0, 0, 6)",1,1,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004744902,0.046260551,4,"(1, 1)","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node2""","""Node4""","""Node3""","""Node2""","""Node3""","""Node3""","(1, 1, 2)",1,1,1,0.666666667,0.25,0.25,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.003958483,0.052025281,4,"(1, 1)","""Node1""","""Node4""","""Node2""","""Node1""","""Node3""","""Node4""","""Node4""","""Node2""","""Node3""","""Node2""","""Node3""","(1, 1, 2)",1,1,1,1,1,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005109528,0.049631948,4,"(1, 1)","""Node1""","""Node1""","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","""Node4""","""Node3""","""Node4""","""Node4""","(1, 1, 2)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""",Evolution
0.004252888,0.04592291,4,"(1, 1)","""Node3""","""Node1""","""Node3""","""Node2""","""Node4""","""Node1""","""Node3""","""Node2""","""Node4""","""Node1""","""Node1""","(1, 1, 2)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.006132516,0.039522813,6,"(6, 8)","""Node2""","""Node6""","""Node1""","""Node2""","""Node3""","""Node5""","""Node1""","""Node3""","""Node4""","""Node5""","""Node3""","(4, 2, 0)",1,0.666666667,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005323769,0.038712557,5,"(6, 8)","""Node1""","""Node4""","""Node1""","""Node1""","""Node5""","""Node4""","""Node2""","""Node5""","""Node5""","""Node3""","""Node3""","(4, 2, 0)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.00495523,0.036735612,5,"(3, 4)","""Node3""","""Node4""","""Node3""","""Node4""","""Node1""","""Node2""","""Node5""","""Node4""","""Node5""","""Node1""","""Node1""","(6, 0, 0)",1,1,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003436105,0.054022651,5,"(1, 1)","""Node3""","""Node1""","""Node3""","""Node2""","""Node5""","""Node1""","""Node4""","""Node2""","""Node5""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,1,1,0.25,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004269137,0.051674894,4,"(1, 1)","""Node3""","""Node4""","""Node3""","""Node3""","""Node4""","""Node1""","""Node2""","""Node2""","""Node1""","""Node2""","""Node1""","(1, 1, 2)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004807882,0.051920991,4,"(1, 1)","""Node5""","""Node4""","""Node5""","""Node5""","""Node1""","""Node2""","""Node1""","""Node4""","""Node2""","""Node2""","""Node2""","(0, 1, 5)",1,1,0.25,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003921211,0.044849493,5,"(1, 1)","""Node2""","""Node3""","""Node2""","""Node2""","""Node5""","""Node4""","""Node3""","""Node1""","""Node5""","""Node1""","""Node1""","(1, 3, 1)",1,1,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.005876278,0.038066759,6,"(6, 8)","""Node6""","""Node2""","""Node4""","""Node4""","""Node3""","""Node2""","""Node1""","""Node6""","""Node3""","""Node5""","""Node5""","(4, 2, 0)",1,1,1,1,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.003415568,0.053197999,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""","""Node6""","""Node2""","""Node2""","(0, 1, 5)",0.666666667,1,1,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004464399,0.043101332,5,"(1, 1)","""Node2""","""Node2""","""Node1""","""Node2""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node5""","(1, 5, 0)",1,1,1,0.666666667,1,0.25,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004087609,0.055408283,5,"(1, 1)","""Node2""","""Node4""","""Node4""","""Node3""","""Node6""","""Node1""","""Node2""","""Node3""","""Node6""","""Node3""","""Node6""","(0, 1, 5)",0.666666667,1,1,1,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005451357,0.056628863,6,"(1, 1)","""Node1""","""Node5""","""Node2""","""Node4""","""Node6""","""Node3""","""Node2""","""Node2""","""Node6""","""Node3""","""Node6""","(0, 1, 5)",0.25,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003840827,0.05008762,6,"(1, 1)","""Node5""","""Node3""","""Node2""","""Node5""","""Node1""","""Node3""","""Node2""","""Node6""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,0.666666667,0.666666667,0.666666667,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004083964,0.051983499,6,"(1, 1)","""Node6""","""Node2""","""Node6""","""Node6""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node3""","""Node5""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004095228,0.053282276,6,"(1, 1)","""Node4""","""Node6""","""Node5""","""Node4""","""Node2""","""Node6""","""Node1""","""Node3""","""Node2""","""Node1""","""Node1""","(0, 1, 5)",1,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS""",Evolution
0.005280166,0.051796971,6,"(1, 1)","""Node2""","""Node1""","""Node6""","""Node5""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node4""","""Node4""","(0, 1, 5)",1,0.25,1,0.666666667,0.666666667,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004215805,0.051948779,6,"(1, 1)","""Node6""","""Node5""","""Node6""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS""",Evolution
0.004403823,0.055341953,6,"(1, 1)","""Node3""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node2""","""Node2""","""Node1""","(0, 1, 5)",0.5,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003560948,0.055160947,6,"(1, 1)","""Node1""","""Node2""","""Node3""","""Node4""","""Node5""","""Node2""","""Node3""","""Node6""","""Node5""","""Node6""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,1,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004821807,0.052969212,6,"(1, 1)","""Node2""","""Node5""","""Node2""","""Node2""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node3""","(0, 1, 5)",1,1,0.666666667,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005613439,0.051716128,6,"(1, 1)","""Node5""","""Node4""","""Node3""","""Node3""","""Node6""","""Node1""","""Node4""","""Node2""","""Node1""","""Node6""","""Node1""","(0, 1, 5)",1,0.5,1,0.666666667,0.25,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.003630045,0.052171807,6,"(1, 1)","""Node2""","""Node5""","""Node3""","""Node2""","""Node6""","""Node1""","""Node4""","""Node3""","""Node6""","""Node4""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004395798,0.051387617,5,"(1, 1)","""Node1""","""Node5""","""Node1""","""Node6""","""Node3""","""Node4""","""Node1""","""Node6""","""Node3""","""Node6""","""Node6""","(0, 1, 5)",1,0.25,1,0.666666667,0.25,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.005451357,0.056628863,4,"(6, 8)","""Node3""","""Node1""","""Node3""","""Node3""","""Node4""","""Node1""","""Node3""","""Node2""","""Node2""","""Node4""","""Node2""","(1, 3, 1)",1,1,1,1,0.25,0.5,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004495832,0.051579687,5,"(1, 1)","""Node6""","""Node2""","""Node3""","""Node6""","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node4""","""Node1""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003370948,0.05314371,5,"(1, 1)","""Node6""","""Node1""","""Node6""","""Node2""","""Node3""","""Node1""","""Node4""","""Node2""","""Node3""","""Node4""","""Node3""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00357326,0.053965795,5,"(1, 1)","""Node3""","""Node3""","""Node1""","""Node3""","""Node2""","""Node6""","""Node4""","""Node1""","""Node6""","""Node2""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004447902,0.051327459,6,"(1, 1)","""Node4""","""Node4""","""Node1""","""Node1""","""Node6""","""Node3""","""Node3""","""Node2""","""Node6""","""Node2""","""Node5""","(0, 1, 5)",1,0.666666667,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004714897,0.052190674,6,"(1, 1)","""Node5""","""Node3""","""Node6""","""Node3""","""Node1""","""Node2""","""Node4""","""Node6""","""Node2""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,0.666666667,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004983654,0.056014204,5,"(1, 1)","""Node4""","""Node3""","""Node3""","""Node2""","""Node6""","""Node1""","""Node3""","""Node2""","""Node1""","""Node6""","""Node6""","(0, 1, 5)",1,1,1,0.5,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003963696,0.054990029,5,"(1, 1)","""Node2""","""Node1""","""Node2""","""Node2""","""Node3""","""Node1""","""Node6""","""Node4""","""Node3""","""Node4""","""Node3""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00360903,0.048808321,5,"(1, 1)","""Node1""","""Node2""","""Node3""","""Node1""","""Node6""","""Node2""","""Node4""","""Node3""","""Node6""","""Node4""","""Node6""","(0, 3, 3)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004472218,0.055611008,6,"(1, 1)","""Node1""","""Node1""","""Node4""","""Node5""","""Node6""","""Node3""","""Node3""","""Node2""","""Node6""","""Node2""","""Node2""","(0, 1, 5)",1,1,1,0.666666667,0.5,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.00546644,0.05435339,6,"(1, 1)","""Node6""","""Node5""","""Node6""","""Node6""","""Node3""","""Node1""","""Node3""","""Node4""","""Node1""","""Node2""","""Node1""","(0, 1, 5)",1,0.25,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.004272737,0.054106027,5,"(1, 1)","""Node6""","""Node5""","""Node6""","""Node3""","""Node4""","""Node2""","""Node6""","""Node3""","""Node2""","""Node3""","""Node2""","(0, 1, 5)",0.25,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004881328,0.052078456,5,"(1, 1)","""Node6""","""Node4""","""Node6""","""Node6""","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node2""","""Node2""","(0, 1, 5)",1,1,0.5,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.005404411,0.042372725,6,"(1, 1)","""Node4""","""Node6""","""Node6""","""Node4""","""Node1""","""Node3""","""Node6""","""Node2""","""Node2""","""Node2""","""Node5""","(3, 3, 0)",1,1,0.666666667,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.003860611,0.053921299,6,"(1, 1)","""Node1""","""Node2""","""Node4""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node3""","""Node6""","""Node6""","(0, 1, 5)",0.666666667,1,1,0.666666667,1,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.00401142,0.052465647,6,"(1, 1)","""Node6""","""Node1""","""Node6""","""Node6""","""Node2""","""Node4""","""Node1""","""Node3""","""Node3""","""Node3""","""Node5""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004533515,0.052501539,6,"(1, 1)","""Node2""","""Node4""","""Node6""","""Node2""","""Node5""","""Node1""","""Node3""","""Node6""","""Node5""","""Node3""","""Node5""","(0, 1, 5)",1,1,0.666666667,0.666666667,1,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.005134075,0.052134733,6,"(1, 1)","""Node1""","""Node4""","""Node2""","""Node3""","""Node1""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node5""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""FCFS""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.004191717,0.052769186,5,"(1, 1)","""Node3""","""Node2""","""Node3""","""Node3""","""Node6""","""Node1""","""Node2""","""Node4""","""Node1""","""Node6""","""Node4""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""FCFS""","""PB""",Evolution
0.00463344,0.052640528,6,"(1, 1)","""Node1""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node6""","""Node3""","""Node2""","""Node3""","""Node6""","(0, 1, 5)",0.666666667,1,1,0.666666667,0.25,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004659586,0.053446264,6,"(1, 1)","""Node5""","""Node1""","""Node6""","""Node1""","""Node2""","""Node3""","""Node4""","""Node6""","""Node2""","""Node4""","""Node4""","(0, 1, 5)",1,1,1,0.666666667,0.666666667,1,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004457203,0.05493681,6,"(1, 1)","""Node5""","""Node3""","""Node4""","""Node5""","""Node2""","""Node1""","""Node6""","""Node3""","""Node2""","""Node3""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,0.666666667,1,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004635798,0.053268296,6,"(1, 1)","""Node1""","""Node2""","""Node1""","""Node3""","""Node6""","""Node2""","""Node6""","""Node3""","""Node4""","""Node3""","""Node5""","(0, 1, 5)",0.666666667,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""","""PB""",Evolution
0.003676191,0.052118386,6,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node4""","""Node2""","""Node6""","""Node5""","""Node4""","""Node3""","""Node3""","""Node3""","(0, 1, 5)",1,1,0.666666667,1,0.666666667,1,"""FCFS""","""FCFS""","""PB""","""PB""","""PB""","""PB""",Evolution
0.00390448,0.055630426,5,"(1, 1)","""Node3""","""Node1""","""Node3""","""Node3""","""Node6""","""Node2""","""Node2""","""Node4""","""Node6""","""Node4""","""Node6""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB""",Evolution
0.004594251,0.053549066,6,"(1, 1)","""Node1""","""Node3""","""Node3""","""Node1""","""Node6""","""Node2""","""Node4""","""Node3""","""Node2""","""Node4""","""Node5""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
0.004392227,0.05605975,5,"(1, 1)","""Node6""","""Node3""","""Node6""","""Node6""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node1""","""Node1""","(0, 1, 5)",1,1,1,0.666666667,0.25,1,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB""",Evolution
0.003707647,0.053408565,6,"(1, 1)","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node2""","""Node1""","""Node5""","""Node6""","""Node1""","""Node6""","(0, 1, 5)",1,1,0.666666667,0.666666667,1,1,"""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS""","""PB""",Evolution
